日期,代碼,名稱,成交金額
2025-12-19,4722,國精化,1201465302.0
2025-12-19,4927,泰鼎-KY,1247547678.0
2025-12-22,6770,力積電,19106166131.0
2025-12-22,3105,穩懋,4923779914.0
2025-12-22,2313,華通,7296384800.0
2025-12-22,4991,環宇-KY,993474643.0
2025-12-22,4967,十銓,2960306481.0
2025-12-22,5498,凱崴,3274974659.0
2025-12-22,2402,毅嘉,1274890926.0
2025-12-22,8131,福懋科,919500170.0
2025-12-22,2455,全新,1191819275.0
2025-12-22,6443,元晶,566351190.0
2025-12-22,6163,華電網,226020555.0
2025-12-23,4979,華星光,15269577378.0
2025-12-23,6706,惠特,1353344490.0
2025-12-23,4991,環宇-KY,2848408967.0
2025-12-23,1785,光洋科,3070353226.0
2025-12-23,6426,統新,889526448.0
2025-12-23,6163,華電網,1414267108.0
2025-12-23,1727,中華化,719283774.0
2025-12-23,2413,環科,433960515.0
2025-12-23,6127,九豪,885113497.0
2025-12-24,8299,群聯,17220067930.0
2025-12-24,3260,威剛,7957803824.0
2025-12-24,3006,晶豪科,3323502327.0
2025-12-24,4768,晶呈科技,531970151.0
2025-12-26,6515,穎崴,3897494560.0
2025-12-26,5498,凱崴,2584230977.0
2025-12-26,3264,欣銓,3499083632.0
2025-12-26,2329,華泰,2159249509.0
2025-12-26,8074,鉅橡,1114692929.0
2025-12-26,2009,第一銅,1782899743.0
2025-12-26,2413,環科,964987564.0
2025-12-29,8021,尖點,8217214387.0
2025-12-29,2449,京元電子,15028993218.0
2025-12-29,5498,凱崴,2335057040.0
2025-12-29,3481,群創,5404834436.0
2025-12-29,3264,欣銓,6894471311.0
2025-12-29,5340,建榮,1278647668.0
2025-12-29,4989,榮科,1609722620.0
2025-12-29,2009,第一銅,802986567.0
2025-12-29,8422,可寧衛*,2638630503.0
2025-12-29,8027,鈦昇,414740529.0
2025-12-29,2413,環科,1787014036.0
2025-12-29,5475,德宏,1028462798.0
2025-12-30,3006,晶豪科,2600377576.0
2025-12-30,3481,群創,14057605529.0
2025-12-30,8271,宇瞻,1776172365.0
2025-12-30,5351,鈺創,2552686262.0
2025-12-31,4967,十銓,6990866289.0
2025-12-31,5289,宜鼎,4592949833.0
2025-12-31,3363,上詮,3075968734.0
2025-12-31,3264,欣銓,4418382908.0
2025-12-31,3006,晶豪科,5230141110.0
2025-12-31,8131,福懋科,2246069801.0
2025-12-31,6903,巨漢,779960353.0
2025-12-31,6265,方土昶,888670670.0
2026-01-02,2344,華邦電,36674571197.0
2026-01-02,2337,旺宏,7314045530.0
2026-01-02,3006,晶豪科,4161592927.0
2026-01-02,3090,日電貿,2390181271.0
2026-01-02,5351,鈺創,1859071970.0
2026-01-02,6127,九豪,697564921.0
2026-01-02,4764,雙鍵,317436210.0
2026-01-02,3048,益登,1233861144.0
2026-01-02,3624,光頡,2923324726.0
2026-01-02,2472,立隆電,1666377100.0
2026-01-02,6155,鈞寶,527396253.0
2026-01-02,3689,湧德,1637456040.0
2026-01-05,2337,旺宏,1691854859.0
2026-01-05,8110,華東,5860626559.0
2026-01-05,3481,群創,10538985373.0
2026-01-05,6239,力成,6409923814.0
2026-01-05,8028,昇陽半導體,9063112401.0
2026-01-05,3131,弘塑,4720180050.0
2026-01-05,2409,友達,3584984906.0
2026-01-05,5351,鈺創,2839301637.0
2026-01-05,3680,家登,2852882075.0
2026-01-05,4764,雙鍵,351042343.0
2026-01-05,6155,鈞寶,325227508.0
2026-01-05,1717,長興,1518087925.0
2026-01-05,6285,啟碁,1292099903.0
2026-01-06,2408,南亞科,34552758206.0
2026-01-06,8299,群聯,17419693970.0
2026-01-06,6770,力積電,20651597478.0
2026-01-06,2337,旺宏,19078808378.0
2026-01-06,2313,華通,8542167887.0
2026-01-06,3481,群創,22209424947.0
2026-01-06,2409,友達,4790456155.0
2026-01-06,4927,泰鼎-KY,1927453155.0
2026-01-06,6415,矽力*-KY,1383044515.0
2026-01-06,1717,長興,4137211057.0
2026-01-07,2337,旺宏,26031228776.0
2026-01-07,1303,南亞,13106802718.0
2026-01-07,1605,華新,10237740986.0
2026-01-07,2303,聯電,12435786065.0
2026-01-07,2451,創見,1698969176.0
2026-01-07,8422,可寧衛*,5535297043.0
2026-01-07,2409,友達,14033733355.0
2026-01-07,6443,元晶,2262686129.0
2026-01-07,5269,祥碩,2254074135.0
2026-01-07,2367,燿華,3139702388.0
2026-01-07,3060,銘異,583220275.0
2026-01-07,1717,長興,6820687164.0
2026-01-07,4768,晶呈科技,847973800.0
2026-01-07,6415,矽力*-KY,4363186465.0
2026-01-07,2495,普安,804067689.0
2026-01-07,6244,茂迪,282168257.0
2026-01-07,5521,工信,235199340.0
2026-01-08,2337,旺宏,31780835947.0
2026-01-08,6443,元晶,2208814356.0
2026-01-08,8033,雷虎,3173630539.0
2026-01-08,8074,鉅橡,472477745.0
2026-01-08,5314,世紀*,1114094754.0
2026-01-08,8088,品安,1347809048.0
2026-01-09,8021,尖點,7464777332.0
2026-01-09,2313,華通,11790082126.0
2026-01-09,3715,定穎投控,9067983112.0
2026-01-09,6515,穎崴,5993909920.0
2026-01-09,8422,可寧衛*,9971360120.0
2026-01-09,8996,,5931481577.0
2026-01-09,8150,南茂,4256535462.0
2026-01-09,8043,蜜望實,1647991526.0
2026-01-09,5269,祥碩,5327497430.0
2026-01-09,8074,鉅橡,1994477570.0
2026-01-09,6163,華電網,1115660517.0
2026-01-09,8042,金山電,924820005.0
2026-01-09,5521,工信,627429433.0
2026-01-12,2408,南亞科,3660092159.0
2026-01-12,2313,華通,12863419003.0
2026-01-12,3481,群創,2696596326.0
2026-01-12,6239,力成,5693749747.0
2026-01-12,8422,可寧衛*,2566419500.0
2026-01-12,8996,,2522878351.0
2026-01-12,6488,環球晶,4241915926.0
2026-01-12,5347,世界,8136030110.0
2026-01-12,3081,聯亞,4548336957.0
2026-01-12,6443,元晶,2105716271.0
2026-01-12,3305,昇貿,3109709523.0
2026-01-12,2485,兆赫,355689941.0
2026-01-12,4958,臻鼎-KY,3154316825.0
2026-01-12,2367,燿華,3938828341.0
2026-01-12,2455,全新,2810859462.0
2026-01-12,2413,環科,227858878.0
2026-01-12,2406,國碩,517713645.0
2026-01-12,6903,巨漢,600565959.0
2026-01-12,2312,金寶,3072039524.0
2026-01-12,3135,凌航,598376280.0
2026-01-12,6163,華電網,1522001054.0
2026-01-12,6265,方土昶,85297905.0
2026-01-12,4909,新復興,648664430.0
2026-01-12,7751,竑騰,720380293.0
2026-01-13,2404,漢唐,9580801125.0
2026-01-13,6239,力成,9134704011.0
2026-01-13,8422,可寧衛*,1093759697.0
2026-01-13,1717,長興,6310989806.0
2026-01-13,2485,兆赫,2250759805.0
2026-01-13,2371,大同,2503050960.0
2026-01-13,2312,金寶,5794119221.0
2026-01-13,2406,國碩,2289117818.0
2026-01-13,6903,巨漢,1328205484.0
2026-01-13,3135,凌航,1037286988.0
2026-01-13,6265,方土昶,288279402.0
2026-01-13,7751,竑騰,1048783830.0
2026-01-14,1519,華城,8959835872.0
2026-01-14,8422,可寧衛*,1908930003.0
2026-01-14,5498,凱崴,411824077.0
2026-01-14,1504,東元,5336603661.0
2026-01-14,8043,蜜望實,3532263371.0
2026-01-14,2485,兆赫,627427967.0
2026-01-14,4989,榮科,2806124349.0
2026-01-14,2312,金寶,1923165069.0
2026-01-14,6182,合晶,2322311743.0
2026-01-14,8042,金山電,1390181983.0
2026-01-14,6173,信昌電,2177835786.0
2026-01-14,6485,點序,1369618473.0
2026-01-14,6155,鈞寶,427894235.0
2026-01-15,1303,南亞,15501028134.0
2026-01-15,1802,台玻,8199016659.0
2026-01-15,1717,長興,7203002060.0
2026-01-15,5498,凱崴,407612752.0
2026-01-15,4989,榮科,3025540108.0
2026-01-15,2485,兆赫,4764648253.0
2026-01-15,2312,金寶,12214658685.0
2026-01-15,8088,品安,1019724515.0
2026-01-15,6919,康霈*,1168082614.0
2026-01-15,3535,晶彩科,1739532112.0
2026-01-15,4764,雙鍵,540864427.0
2026-01-15,5340,建榮,1205209030.0
2026-01-15,6155,鈞寶,875240823.0
2026-01-15,5475,德宏,411825947.0
2026-01-16,6770,力積電,6150891874.0
2026-01-16,3037,欣興,19744966398.0
2026-01-16,3189,景碩,10394261525.0
2026-01-16,5347,世界,10790713704.0
2026-01-16,8150,南茂,5108524336.0
2026-01-16,1802,台玻,8034153334.0
2026-01-16,8046,南電,8729540947.0
2026-01-16,6446,藥華藥,5672940836.0
2026-01-16,8088,品安,2121034636.0
2026-01-16,3135,凌航,464421272.0
2026-01-16,5340,建榮,1151039973.0
2026-01-16,1528,恩德,351037899.0
2026-01-16,5475,德宏,1268231509.0
2026-01-16,1514,亞力,3144796933.0
2026-01-16,4973,廣穎,663788975.0
2026-01-19,2408,南亞科,3591033552.0
2026-01-19,6770,力積電,1497890240.0
2026-01-19,2337,旺宏,3386788575.0
2026-01-19,1815,富喬,16932517673.0
2026-01-19,3037,欣興,22278788257.0
2026-01-19,3189,景碩,13946684135.0
2026-01-19,2409,友達,7971886717.0
2026-01-19,8110,華東,4583216427.0
2026-01-19,1802,台玻,6845697118.0
2026-01-19,8046,南電,16634086514.0
2026-01-19,5289,宜鼎,2039411750.0
2026-01-19,2329,華泰,2461481557.0
2026-01-19,8131,福懋科,1209181485.0
2026-01-19,2492,華新科,5813931403.0
2026-01-19,6415,矽力*-KY,1696378639.0
2026-01-19,6706,惠特,1431638070.0
2026-01-19,4971,IET-KY,2979355667.0
2026-01-19,8088,品安,856629165.0
2026-01-19,3535,晶彩科,1602815363.0
2026-01-19,6285,啟碁,1430287281.0
2026-01-19,5340,建榮,1956044030.0
2026-01-19,3135,凌航,82336434.0
2026-01-19,2369,菱生,1047314367.0
2026-01-19,6265,方土昶,190801880.0
2026-01-19,6155,鈞寶,1099566383.0
2026-01-19,6116,彩晶,405080807.0
2026-01-19,2495,普安,612258399.0
2026-01-19,5475,德宏,1067800863.0
2026-01-19,1528,恩德,584567947.0
2026-01-19,4973,廣穎,192922075.0
2026-01-20,6770,力積電,12614580821.0
2026-01-20,4979,華星光,7942883189.0
2026-01-20,6282,康舒,9350062017.0
2026-01-20,1802,台玻,20840474798.0
2026-01-20,2059,川湖,7333834560.0
2026-01-20,6443,元晶,5163256584.0
2026-01-20,6510,精測,1953031965.0
2026-01-20,2455,全新,3468419771.0
2026-01-20,3081,聯亞,1870454840.0
2026-01-20,2481,強茂,5779366248.0
2026-01-20,4971,IET-KY,3969738031.0
2026-01-20,8074,鉅橡,472420860.0
2026-01-20,1513,中興電,7992467217.0
2026-01-20,6285,啟碁,5243547052.0
2026-01-20,5340,建榮,1967376108.0
2026-01-20,6548,長科*,1500728509.0
2026-01-20,6217,中探針,2881935950.0
2026-01-20,4939,亞電,1027251973.0
2026-01-20,8086,宏捷科,1421180657.0
2026-01-21,8074,鉅橡,248588064.0
2026-01-21,1514,亞力,4386952935.0
2026-01-21,2645,長榮航太,1672248217.0
2026-01-21,2457,飛宏,2548726801.0
2026-01-21,6753,龍德造船,2667464435.0
2026-01-22,2308,台達電,25420783505.0
2026-01-22,8021,尖點,7281501262.0
2026-01-22,3653,健策,5891590425.0
2026-01-22,6805,富世達,5608633145.0
2026-01-22,2301,光寶科,9595855844.0
2026-01-22,2492,華新科,2426680121.0
2026-01-22,3211,順達,3460456758.0
2026-01-22,3533,嘉澤,3602090385.0
2026-01-22,6285,啟碁,3109904171.0
2026-01-22,1503,士電,4900732457.0
2026-01-22,3044,健鼎,3127253892.0
2026-01-22,2356,英業達,7127643021.0
2026-01-22,3624,光頡,503149943.0
2026-01-22,6548,長科*,1489735760.0
2026-01-22,6155,鈞寶,513420324.0
2026-01-22,4939,亞電,735242404.0
2026-01-22,1609,大亞,2478538340.0
2026-01-23,2454,聯發科,39079604070.0
2026-01-23,2313,華通,14421648331.0
2026-01-23,2367,燿華,7532076186.0
2026-01-23,5269,祥碩,3084032970.0
2026-01-23,3491,昇達科,1371225245.0
2026-01-23,8131,福懋科,3028058861.0
2026-01-23,6285,啟碁,10194073526.0
2026-01-23,3532,台勝科,2249181829.0
2026-01-23,2486,一詮,3686508910.0
2026-01-23,6271,同欣電,4305940146.0
2026-01-26,2344,華邦電,6652906621.0
2026-01-26,2337,旺宏,15383462979.0
2026-01-26,3715,定穎投控,9910344710.0
2026-01-26,8110,華東,4893233455.0
2026-01-26,4967,十銓,1486390980.0
2026-01-26,3260,威剛,4499586896.0
2026-01-26,2367,燿華,6915331377.0
2026-01-26,3006,晶豪科,4161618032.0
2026-01-26,6510,精測,3670303610.0
2026-01-26,8131,福懋科,4512691339.0
2026-01-26,6446,藥華藥,4687888643.0
2026-01-26,1301,台塑,4262339613.0
2026-01-26,2486,一詮,3487147479.0
2026-01-26,6217,中探針,1762548358.0
2026-01-26,1326,台化,1712310954.0
2026-01-26,6209,今國光,725619600.0
2026-01-26,6640,均華,887364278.0
2026-01-26,6190,萬泰科,873854519.0
2026-01-26,2489,瑞軒,677013777.0
2026-01-26,8096,擎亞,731754289.0
2026-01-26,6505,台塑化,1016078676.0
2026-01-27,2303,聯電,37015256480.0
2026-01-27,3189,景碩,7209176516.0
2026-01-27,5347,世界,6276026141.0
2026-01-27,6442,光聖,3193526050.0
2026-01-27,4967,十銓,7473509431.0
2026-01-27,6415,矽力*-KY,4891064373.0
2026-01-27,3529,力旺,2886491810.0
2026-01-27,4971,IET-KY,1892089691.0
2026-01-27,4989,榮科,1131792275.0
2026-01-27,3163,波若威,8352671016.0
2026-01-27,5498,凱崴,1074460320.0
2026-01-27,2486,一詮,5202527311.0
2026-01-27,2363,矽統,2435100944.0
2026-01-27,8096,擎亞,1026755014.0
2026-01-28,2344,華邦電,22925295243.0
2026-01-28,2337,旺宏,17368049607.0
2026-01-28,6770,力積電,23172906909.0
2026-01-28,4979,華星光,16699003615.0
2026-01-28,6442,光聖,2478029910.0
2026-01-28,1717,長興,2538665152.0
2026-01-28,3081,聯亞,7350040088.0
2026-01-28,3006,晶豪科,5955782385.0
2026-01-28,3163,波若威,7002156769.0
2026-01-28,3529,力旺,8641094785.0
2026-01-28,1503,士電,3675206682.0
2026-01-28,3149,正達,1275946093.0
2026-01-28,6485,點序,1274125658.0
2026-01-28,6265,方土昶,1063346252.0
2026-01-28,4977,眾達-KY,1807540028.0
2026-01-28,6683,雍智科技,1939318246.0
2026-01-28,8096,擎亞,3138609410.0
2026-01-29,2337,旺宏,41855553944.0
2026-01-29,6442,光聖,10078087870.0
2026-01-29,3081,聯亞,6920725873.0
2026-01-29,6706,惠特,1776392175.0
2026-01-29,6753,龍德造船,919112111.0
2026-01-29,2233,宇隆,2490808340.0
2026-01-30,2408,南亞科,40403420894.0
2026-01-30,3037,欣興,27899931914.0
2026-01-30,3189,景碩,18738030317.0
2026-01-30,4958,臻鼎-KY,11103583834.0
2026-01-30,3006,晶豪科,11479087388.0
2026-01-30,8096,擎亞,3950920251.0
2026-01-30,1590,亞德客-KY,2513966235.0
2026-01-30,6683,雍智科技,1057437020.0
2026-02-02,3363,上詮,5093965755.0
2026-02-02,5309,系統電,1112190821.0
2026-02-02,6683,雍智科技,1709070643.0
2026-02-03,3017,奇鋐,23880970195.0
2026-02-03,1815,富喬,5939656154.0
2026-02-03,2367,燿華,7967403168.0
2026-02-03,1802,台玻,1582852747.0
2026-02-03,3081,聯亞,947966300.0
2026-02-03,6515,穎崴,5763929125.0
2026-02-03,2455,全新,2682670675.0
2026-02-03,3533,嘉澤,6419801560.0
2026-02-03,3491,昇達科,972712630.0
2026-02-03,6510,精測,2909881600.0
2026-02-03,8074,鉅橡,279614513.0
2026-02-03,6217,中探針,1105566465.0
2026-02-03,5498,凱崴,421105413.0
2026-02-03,2467,志聖,1947068397.0
2026-02-03,6683,雍智科技,634311016.0
2026-02-03,3138,耀登,799271891.0
2026-02-03,5475,德宏,373067323.0
2026-02-03,6244,茂迪,1156896979.0
2026-02-03,3028,增你強,335425681.0
2026-02-04,6770,力積電,14277794346.0
2026-02-04,3189,景碩,20779608536.0
2026-02-04,3481,群創,10386538253.0
2026-02-04,2383,台光電,12251066635.0
2026-02-04,3715,定穎投控,8718839487.0
2026-02-04,2367,燿華,7511797890.0
2026-02-04,2409,友達,2855180827.0
2026-02-04,4958,臻鼎-KY,11526229055.0
2026-02-04,2485,兆赫,3712005300.0
2026-02-04,6213,聯茂,1670817694.0
2026-02-04,6271,同欣電,1850425960.0
2026-02-04,5340,建榮,729990688.0
2026-02-04,4991,環宇-KY,4570594120.0
2026-02-04,3693,營邦,1718902840.0
2026-02-04,3138,耀登,1491784970.0
2026-02-04,5475,德宏,269571574.0
2026-02-04,6244,茂迪,972041947.0
2026-02-04,2355,敬鵬,2514113899.0
2026-02-04,1711,永光,1468225520.0
2026-02-04,3663,鑫科,192719249.0
2026-02-05,8210,勤誠,8263068740.0
2026-02-05,2486,一詮,1544085706.0
2026-02-05,4991,環宇-KY,4221345132.0
2026-02-05,3535,晶彩科,1934188203.0
2026-02-05,2406,國碩,2296579884.0
2026-02-05,6706,惠特,469884506.0
2026-02-05,6244,茂迪,2140047398.0
2026-02-06,8271,宇瞻,1296563987.0
2026-02-06,3167,大量,3388081221.0
2026-02-09,2344,華邦電,16426279024.0
2026-02-09,2337,旺宏,11079539932.0
2026-02-09,2345,智邦,10428228335.0
2026-02-09,8046,南電,1495644885.0
2026-02-09,5289,宜鼎,3935700822.0
2026-02-09,8996,,2641679614.0
2026-02-09,3163,波若威,1364417064.0
2026-02-09,1326,台化,1848377378.0
2026-02-09,3167,大量,2179850089.0
2026-02-09,8271,宇瞻,1183442605.0
2026-02-09,3149,正達,478891115.0
2026-02-09,6217,中探針,508267951.0
2026-02-09,5351,鈺創,309895872.0
2026-02-09,8042,金山電,129748140.0
2026-02-09,3135,凌航,71926818.0
2026-02-09,6584,南俊國際,1254809394.0
2026-02-09,7734,印能科技,1037104305.0
2026-02-09,6830,汎詮,1393861308.0
2026-02-09,4973,廣穎,42100413.0
2026-02-09,3234,光環,259990496.0
2026-02-10,3665,貿聯-KY,3993167640.0
2026-02-10,2455,全新,5396238340.0
2026-02-10,3532,台勝科,1178843091.0
2026-02-10,2363,矽統,1003519314.0
2026-02-10,6426,統新,391221620.0
2026-02-10,6903,巨漢,338420396.0
2026-02-10,3028,增你強,681746164.0
2026-02-10,7751,竑騰,1155587193.0
2026-02-11,2337,旺宏,33429663267.0
2026-02-11,1815,富喬,7626622112.0
2026-02-11,1802,台玻,4288572692.0
2026-02-11,3529,力旺,4336785990.0
2026-02-11,4989,榮科,409593537.0
2026-02-11,6683,雍智科技,262574672.0
2026-02-11,5475,德宏,880534040.0
2026-02-11,5386,青雲,297548989.0
2026-02-11,8103,瀚荃,680347347.0
2026-02-23,3037,欣興,20820021118.0
2026-02-23,2313,華通,12385579384.0
2026-02-23,3189,景碩,6720838389.0
2026-02-23,2327,國巨*,10252428432.0
2026-02-23,1815,富喬,10209686520.0
2026-02-23,4979,華星光,8830600573.0
2026-02-23,3105,穩懋,10173510245.0
2026-02-23,4958,臻鼎-KY,6083987028.0
2026-02-23,8046,南電,2849133715.0
2026-02-23,1802,台玻,6882041082.0
2026-02-23,3081,聯亞,943683325.0
2026-02-23,3529,力旺,1445915520.0
2026-02-23,3163,波若威,653097981.0
2026-02-23,2360,致茂,4441673125.0
2026-02-23,2492,華新科,1020284183.0
2026-02-23,8021,尖點,2547079200.0
2026-02-23,3363,上詮,2756303525.0
2026-02-23,1560,中砂,2672328166.0
2026-02-23,6217,中探針,1410375227.0
2026-02-23,4989,榮科,221327104.0
2026-02-23,6451,訊芯-KY,497515090.0
2026-02-23,2489,瑞軒,462444913.0
2026-02-23,6163,華電網,197752293.0
2026-02-23,6244,茂迪,1084225359.0
2026-02-23,5475,德宏,1036955722.0
2026-02-23,3576,聯合再生,758212658.0
2026-02-23,5386,青雲,126452300.0
2026-02-23,1711,永光,733893077.0
2026-02-23,6739,竹陞科技,417877158.0
2026-02-23,3701,大眾控,127763589.0
2026-02-23,4919,新唐,1060420982.0
2026-02-23,6155,鈞寶,62558809.0
2026-02-23,6127,九豪,106788044.0
2026-02-23,5328,華容,74472392.0
2026-02-23,4927,泰鼎-KY,471191937.0
2026-02-23,6202,盛群,1389756930.0
